Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Profit,Returns,Payment_Mode
CA-2019-146206,9/10/2019,9/14/2019,Second Class,KT-16480,Kean Thornton,Consumer,United States,Houston,Texas,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,0.9586562577426683,5,0.09360426783873169,No,Online
CA-2019-112277,9/10/2019,9/15/2019,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Fort Lauderdale,Florida,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,0.5363210417118368,7,0.11081368796870207,No,Online
CA-2019-165918,9/10/2019,9/14/2019,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,-0.5439781952194337,2,-0.1010598163554021,No,Online
CA-2019-165918,9/10/2019,9/14/2019,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,West,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,-0.5294786099117245,3,-0.09725964352885119,No,Online
CA-2019-165918,9/10/2019,9/14/2019,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,-0.386667394760576,2,0.040335584101755084,No,COD
CA-2019-165918,9/10/2019,9/14/2019,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,-0.47598450286024596,3,-0.06099388229055633,No,COD
CA-2019-126102,9/10/2019,9/12/2019,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,0.024120449375983066,2,0.23213412840498404,No,COD
CA-2019-145625,9/11/2019,9/17/2019,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",-0.5434931887300833,1,-0.10064335378185166,No,COD
CA-2019-121223,9/11/2019,9/13/2019,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,-0.5417260781297546,2,-0.10425205399133078,No,COD
CA-2019-121223,9/11/2019,9/13/2019,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,0.9776052504092003,9,-0.7228908335875751,No,Online
CA-2019-164154,9/11/2019,9/17/2019,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,-0.5122461184727194,3,-0.1835471444061735,No,COD
CA-2019-164154,9/11/2019,9/17/2019,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,-0.48042125787586837,5,-0.09996799865564082,No,COD
CA-2019-102162,9/11/2019,9/16/2019,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Newport News,Virginia,South,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,2.8142489115198317,8,2.782563257044649,No,COD
CA-2019-102162,9/11/2019,9/16/2019,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,Newport News,Virginia,South,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,-0.5361548296738257,1,-0.09348759444686015,No,Online
CA-2019-116561,9/11/2019,9/17/2019,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",0.14253794683667492,3,-0.08876935472597931,No,COD
CA-2019-116561,9/11/2019,9/17/2019,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,-0.4754615393412942,2,-0.06449971894116592,No,COD
CA-2019-153157,9/11/2019,9/14/2019,First Class,TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,-0.0856048883060035,5,0.12801925553092453,No,Online
CA-2019-150007,9/11/2019,9/16/2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,-0.5468882341555359,2,-0.10633244057520899,No,Online
CA-2019-150007,9/11/2019,9/16/2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,-0.5555171322182388,3,-0.12691902159300836,No,Online
CA-2019-143476,9/11/2019,9/13/2019,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",-0.5533999734560313,2,-0.11091699619523693,No,COD
CA-2019-143476,9/11/2019,9/13/2019,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,-0.5158140792552447,4,-0.08646243715852324,No,Online
CA-2019-143476,9/11/2019,9/13/2019,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),-0.539364307399005,2,-0.10290365527955786,No,COD
CA-2019-130225,9/11/2019,9/17/2019,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Houston,Texas,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,-0.3495791593923403,2,0.015039624268895092,No,Online
CA-2019-142902,9/12/2019,9/14/2019,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,-0.5276229329089926,4,-0.10057362230561426,No,Online
CA-2019-142902,9/12/2019,9/14/2019,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,0.4247442444748519,2,0.08788089319241783,No,Online
CA-2019-142902,9/12/2019,9/14/2019,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,West,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",-0.5274204954177856,1,-0.1078210727530063,No,Online
CA-2019-142902,9/12/2019,9/14/2019,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,-0.5463315310547163,3,-0.10657977542462564,No,Online
CA-2019-128811,9/12/2019,9/16/2019,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,-0.5374622384712049,3,-0.09586809605830156,No,Online
CA-2019-128811,9/12/2019,9/16/2019,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,-0.5361970041511605,3,-0.09437830811017987,No,COD
CA-2019-128811,9/12/2019,9/16/2019,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,West,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,-0.5158815584189803,4,-0.08451149685097523,No,Online
CA-2019-123946,9/12/2019,9/17/2019,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,-0.5158899933144473,3,-0.10804298065528666,No,Online
CA-2019-123946,9/12/2019,9/17/2019,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,South,OFF-FA-10002975,Office Supplies,Fasteners,Staples,-0.5356276487071404,3,-0.09432629844558292,No,Online
CA-2019-123946,9/12/2019,9/17/2019,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,South,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",-0.41635822680428536,5,-0.11180693934500706,No,COD
CA-2019-123946,9/12/2019,9/17/2019,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1.6738510443864503,4,1.0688733175762997,No,Online
CA-2019-152457,9/12/2019,9/18/2019,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Roseville,Michigan,Central,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,-0.41505081800690613,3,0.00700702051447642,No,Online
CA-2019-151148,9/12/2019,9/13/2019,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,West,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,-0.249659387690698,3,-0.07903892436505112,No,Online
CA-2019-151148,9/12/2019,9/13/2019,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",-0.3842297099706238,4,-0.09440489082764053,No,COD
CA-2019-113082,9/12/2019,9/16/2019,Standard Class,MC-17590,Matt Collister,Corporate,United States,Utica,New York,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",-0.4741794352303159,2,-0.058280133568919625,No,Online
CA-2019-105732,9/13/2019,9/18/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",-0.4736311670249633,3,-0.11285329674534285,No,Online
CA-2019-105732,9/13/2019,9/18/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,-0.5291749536749139,5,-0.08723911481650444,No,Online
CA-2019-105732,9/13/2019,9/18/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",-0.24333743353820936,5,0.04733107661843298,No,Online
CA-2019-105732,9/13/2019,9/18/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",-0.523903144008062,2,-0.09489031436387879,No,COD
CA-2019-105732,9/13/2019,9/18/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,-0.5224059500626761,3,-0.08185784818620612,No,Online
CA-2019-105732,9/13/2019,9/18/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,0.23755704427201174,2,0.4098345862914649,No,Online
CA-2019-105732,9/13/2019,9/18/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",-0.522342688346674,3,-0.08112277825990248,No,Online
CA-2019-105732,9/13/2019,9/18/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",0.22718212284764736,6,0.2736524805107966,No,Online
CA-2019-105732,9/13/2019,9/18/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",2.2586423471109867,14,1.3787076030539318,No,COD
CA-2019-105732,9/13/2019,9/18/2019,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,-0.49634212306976083,3,-0.1132682182917941,No,Online
CA-2019-155439,9/14/2019,9/18/2019,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Columbia,South Carolina,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,-0.5048824547300608,4,-0.06649072595329235,No,COD
CA-2019-153178,9/14/2019,9/18/2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Long Beach,New York,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,0.3637641676964438,3,0.3916312036825304,No,Online
CA-2019-153178,9/14/2019,9/18/2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Long Beach,New York,East,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,0.8608283401168326,2,0.8586895494664345,No,COD
CA-2019-149370,9/15/2019,9/19/2019,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,-0.5482715570121178,1,-0.10721699013013203,No,Online
CA-2019-149797,9/15/2019,9/20/2019,Standard Class,AH-10075,Adam Hart,Corporate,United States,New York City,New York,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1.2150939497292734,2,1.0203463742234664,No,Online
US-2019-128678,9/15/2019,9/20/2019,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,West,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",-0.5144138866077288,5,-0.07567370643724071,No,Online
US-2019-128678,9/15/2019,9/20/2019,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Seattle,Washington,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",-0.45692163910490985,7,-0.0534913918582518,No,Online
CA-2019-116911,9/15/2019,9/20/2019,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,-0.5164888708926016,4,-0.08886027532483029,No,Online
CA-2019-116911,9/15/2019,9/20/2019,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1.8199223466355805,3,0.885432919002189,No,COD
CA-2019-160479,9/15/2019,9/20/2019,Standard Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,-0.4848917524733587,5,-0.0625980915007913,No,Online
US-2019-134369,9/16/2019,9/22/2019,Standard Class,BC-11125,Becky Castell,Home Office,United States,Laguna Niguel,California,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,-0.5322115160430204,2,-0.08995748661943866,No,Online
CA-2019-123337,9/16/2019,9/22/2019,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",0.017545448359485516,2,-0.1640377413306933,No,COD
CA-2019-123337,9/16/2019,9/22/2019,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",-0.5226800841653525,4,-0.09691368294508776,No,COD
CA-2019-162159,9/16/2019,9/18/2019,First Class,CR-12625,Corey Roper,Home Office,United States,Columbus,Georgia,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",-0.3027401848642954,2,0.0028685922396579273,No,Online
CA-2019-109806,9/17/2019,9/22/2019,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,-0.5171552276344917,3,-0.08886875097387573,No,Online
CA-2019-109806,9/17/2019,9/22/2019,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,-0.4043722403457311,2,-0.0825305065149934,No,Online
CA-2019-109806,9/17/2019,9/22/2019,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,-0.5458760466995003,1,-0.10243980612270798,No,Online
CA-2019-134208,9/17/2019,9/23/2019,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Columbus,Georgia,South,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,0.2755140738733447,4,0.6178732446792868,No,Online
CA-2019-164091,9/17/2019,9/22/2019,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,0.3637641676964438,3,0.3916312036825304,No,Online
CA-2019-164091,9/17/2019,9/22/2019,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",-0.3286774884252062,2,0.01632869343735001,No,COD
CA-2019-159730,9/17/2019,9/21/2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,-0.31938223362061313,2,-0.07603122472424793,No,Online
CA-2019-159730,9/17/2019,9/21/2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,West,TEC-PH-10002085,Technology,Phones,Clarity 53712,-0.3368930766100281,2,-0.0839151193635968,No,COD
CA-2019-111416,9/17/2019,9/22/2019,Standard Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,-0.069473150725437,5,0.18775331846246493,No,Online
CA-2019-105900,9/17/2019,9/23/2019,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Indiana,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,-0.4891092002068402,5,-0.06681280061701866,No,Online
US-2019-152415,9/17/2019,9/22/2019,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,East,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",-0.5282892896508827,3,-0.0904429101556769,No,Online
US-2019-152415,9/17/2019,9/22/2019,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",-0.15504516523777542,3,0.12205702168423946,No,COD
CA-2019-131093,9/17/2019,9/20/2019,Second Class,TS-21610,Troy Staebel,Consumer,United States,Springfield,Ohio,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,0.06337645287922827,5,-0.3562581418023198,No,Online
US-2019-148957,9/17/2019,9/23/2019,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Redmond,Washington,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,-0.5335610993177345,4,-0.09164028821173126,No,Online
CA-2019-106075,9/18/2019,9/23/2019,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,New York City,New York,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,-0.5498067079871051,1,-0.10775403807419244,No,Online
CA-2019-140928,9/18/2019,9/22/2019,Standard Class,NB-18655,Nona Balk,Corporate,United States,Jacksonville,Florida,South,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,0.24902428465934776,4,-0.7590283043198641,No,Online
CA-2019-145905,9/18/2019,9/23/2019,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,0.18057932539267754,1,0.21009898191396578,No,Online
CA-2019-145905,9/18/2019,9/23/2019,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,South,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,-0.5319584691790116,2,-0.09124270322014565,No,COD
CA-2019-145905,9/18/2019,9/23/2019,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1.3384796006200066,4,0.3363676603656795,No,Cards
CA-2019-157511,9/18/2019,9/20/2019,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,-0.5482546872211839,3,-0.10823715006978195,No,COD
CA-2019-157511,9/18/2019,9/20/2019,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",-0.3499924692702214,2,-0.14176835872060134,No,Cards
CA-2019-157511,9/18/2019,9/20/2019,First Class,SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",-0.5539060671840489,1,-0.11300739945525974,No,Cards
CA-2019-120355,9/18/2019,9/25/2019,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,0.7727132046212051,2,0.4264622686914989,No,Cards
CA-2019-120355,9/18/2019,9/25/2019,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,-0.43149886416748373,3,-0.013833829974685838,No,Online
CA-2019-111409,9/18/2019,9/22/2019,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Jacksonville,Florida,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,-0.5532144057557581,1,-0.11037763671052775,No,Online
CA-2019-133935,9/18/2019,9/22/2019,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1.1307449950596447,2,0.07858310618958135,No,Online
CA-2019-133935,9/18/2019,9/22/2019,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,0.21838874432333866,9,0.5819900434183606,No,COD
CA-2019-133935,9/18/2019,9/22/2019,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1.3077934509111957,9,-0.49822295177261994,No,Online
CA-2019-110086,9/18/2019,9/22/2019,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Woodland,California,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,-0.05348058892007537,2,-0.021967371004100095,No,Cards
US-2019-156097,9/19/2019,9/19/2019,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,0.9194592985076916,2,-0.3074287718812744,No,Online
US-2019-156097,9/19/2019,9/19/2019,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,-0.5546736426715426,2,-0.12776042238915467,No,COD
CA-2019-168354,9/19/2019,9/21/2019,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",2.8275549591189653,9,1.742010135277883,No,Online
CA-2019-168354,9/19/2019,9/21/2019,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",-0.5236079226667184,3,-0.0848813433547758,No,Cards
CA-2019-168354,9/19/2019,9/21/2019,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,-0.45509548423631235,3,-0.022830346179634763,No,Online
CA-2019-168354,9/19/2019,9/21/2019,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1.2799414260792843,4,0.8265652985571564,No,Cards
CA-2019-130267,9/19/2019,9/23/2019,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",-0.22239780554147398,7,0.16891349166157366,No,Cards
CA-2019-102932,9/19/2019,9/23/2019,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,East,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,-0.5058946421860963,6,-0.06541817109227066,No,Online
CA-2019-102932,9/19/2019,9/23/2019,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,-0.5006439197579119,3,-0.08321818985799759,No,Online
CA-2019-142370,9/19/2019,9/23/2019,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,South,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,-0.548912609067607,2,-0.11384032460236061,No,Cards
CA-2019-142370,9/19/2019,9/23/2019,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,-0.032465046864137405,5,0.29964536984925577,No,Online
CA-2019-120250,9/19/2019,9/22/2019,First Class,AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,-0.5054897672036821,3,-0.0996104803686336,No,Cards
US-2019-114888,9/19/2019,9/24/2019,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,-0.5343371097006951,3,-0.09830677144273658,No,Cards
US-2019-114888,9/19/2019,9/24/2019,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,-0.5463821404275181,3,-0.10721082602173536,No,COD
